Image_ID,Perturbed_Data_Type,Byte_Index,Bit_Position,Initial_Value,Final_Classification
3017,F5_weights,34799,4,1,4
3018,F6_weights,2948,1,0,6
3019,F7_weights,431,7,0,1
3020,C3_kernels,1622,1,0,0
3021,F7_weights,98,7,1,2
3022,F6_weights,6524,2,1,5
3023,F6_weights,3476,0,0,5
3024,F5_weights,29252,5,1,4
3025,F6_weights,2684,4,1,4
3026,C3_kernels,771,1,1,1
3027,F7_weights,401,5,1,1
3028,F7_weights,80,6,0,5
3029,C3_kernels,1156,6,1,4
3030,C3_kernels,227,4,1,6
3031,F7_weights,788,7,0,6
3032,C3_kernels,395,1,0,0
3033,F7_weights,247,4,1,6
3034,C3_kernels,154,7,1,9
3035,F7_weights,279,3,1,2
3036,F6_weights,3489,4,1,6
3037,C1_kernels,2,3,0,2
3038,C1_kernels,120,5,1,7
3039,C1_kernels,19,4,0,1
3040,F6_weights,2067,6,1,7
3041,F6_weights,5087,6,1,9
3042,F5_weights,8093,5,0,4
3043,F6_weights,981,4,0,0
3044,C1_kernels,139,7,0,0
3045,F5_weights,17123,7,1,3
3046,C3_kernels,147,3,1,8
3047,C3_kernels,1719,2,0,2
3048,C3_kernels,278,7,0,2
3049,F7_weights,616,0,1,3
3050,F6_weights,2291,0,0,1
3051,C1_kernels,145,3,1,6
3052,C1_kernels,145,5,0,0
3053,F5_weights,22644,0,0,5
3054,C3_kernels,1785,1,0,7
3055,F7_weights,281,6,0,7
3056,F6_weights,1560,0,1,9
3057,F5_weights,23358,7,0,2
3058,F6_weights,3752,0,0,6
3059,F6_weights,2784,2,1,7
3060,F6_weights,518,1,1,9
3061,F7_weights,546,3,1,7
3062,F7_weights,605,5,0,6
3063,C3_kernels,1523,0,1,6
3064,F7_weights,32,7,0,8
3065,F6_weights,4134,6,1,8
3066,F7_weights,151,2,0,4
3067,C3_kernels,254,5,1,6
3068,F6_weights,6613,6,0,8
3069,F6_weights,311,4,1,4
3070,C3_kernels,424,2,1,1
3071,F6_weights,454,2,0,2
3072,C1_kernels,67,6,1,8
3073,F7_weights,538,1,0,2
3074,F7_weights,166,0,1,3
3075,F5_weights,44896,3,1,9
3076,C3_kernels,2202,5,1,4
3077,C3_kernels,1601,6,1,0
3078,F5_weights,38736,2,0,3
3079,F5_weights,37665,5,1,7
3080,F7_weights,396,5,1,3
3081,C3_kernels,1062,2,0,2
3082,F7_weights,49,6,1,3
3083,F5_weights,23853,2,1,3
3084,C1_kernels,106,3,0,7
3085,F5_weights,15099,4,0,3
3086,F5_weights,34304,5,0,4
3087,F5_weights,29491,2,1,0
3088,C1_kernels,104,7,1,6
3089,F5_weights,8522,4,0,2
3090,F6_weights,2233,1,1,0
3091,F6_weights,1853,5,1,8
3092,F6_weights,1610,2,0,1
3093,F5_weights,16818,1,0,5
3094,C1_kernels,54,7,0,3
3095,F6_weights,1617,1,1,5
3096,F7_weights,218,1,1,4
3097,C1_kernels,35,1,1,1
3098,F6_weights,8877,0,0,7
3099,F5_weights,24780,3,1,1
3100,F6_weights,7759,3,0,5
3101,C3_kernels,746,3,0,7
3102,C1_kernels,62,2,1,5
3103,F7_weights,474,3,1,7
3104,C1_kernels,23,7,1,3
3105,C1_kernels,139,2,1,2
3106,F6_weights,5837,6,0,2
3107,C3_kernels,1059,1,1,7
3108,C1_kernels,142,1,0,3
3109,C3_kernels,1926,6,1,7
3110,C3_kernels,2394,7,1,3
3111,F7_weights,349,3,0,7
3112,F7_weights,402,4,0,8
3113,F5_weights,27512,0,1,5
3114,F7_weights,198,5,1,4
3115,C1_kernels,13,6,0,9
3116,F7_weights,493,5,0,2
3117,F7_weights,700,0,0,5
3118,F7_weights,667,6,0,6
3119,F7_weights,438,0,0,5
3120,C1_kernels,54,5,1,3
3121,F5_weights,13183,3,1,6
3122,C3_kernels,1500,6,0,7
3123,F5_weights,26679,2,0,4
3124,C1_kernels,6,2,1,1
3125,F6_weights,9074,1,0,7
3126,F6_weights,3000,7,1,1
3127,F7_weights,337,2,1,5
3128,C1_kernels,12,3,1,2
3129,F5_weights,19621,6,0,3
3130,F6_weights,4603,7,1,6
3131,C1_kernels,7,3,0,3
3132,F6_weights,4266,2,1,1
3133,F5_weights,38668,6,0,4
3134,F6_weights,9833,0,0,2
3135,F7_weights,358,6,1,6
3136,F5_weights,20321,0,1,7
3137,F7_weights,193,2,0,4
3138,C1_kernels,37,2,0,3
3139,C1_kernels,80,7,1,8
3140,C3_kernels,223,6,1,0
3141,F5_weights,26811,1,1,6
3142,C1_kernels,74,2,1,2
3143,F5_weights,36743,0,1,1
3144,F5_weights,13358,7,0,6
3145,C1_kernels,2,7,0,5
3146,F5_weights,9208,7,1,3
3147,C3_kernels,1918,0,1,9
3148,C1_kernels,65,7,0,1
3149,C3_kernels,1093,0,0,9
3150,F7_weights,816,0,1,3
3151,F5_weights,15129,0,1,2
3152,F7_weights,694,7,0,1
3153,C3_kernels,1403,3,1,8
3154,C1_kernels,108,3,0,4
3155,F6_weights,9197,0,1,4
3156,F5_weights,45852,1,0,6
3157,F5_weights,23333,3,1,5
3158,F5_weights,36071,2,0,8
3159,C1_kernels,16,2,0,6
3160,F5_weights,8980,6,1,9
3161,F6_weights,9917,4,0,7
3162,C3_kernels,894,2,1,7
3163,F7_weights,688,4,0,8
3164,F7_weights,25,0,1,6
3165,F7_weights,244,6,1,9
3166,C1_kernels,147,5,0,7
3167,F7_weights,180,2,1,3
3168,C3_kernels,1272,5,0,9
3169,F6_weights,1650,4,1,4
3170,F7_weights,448,6,0,0
3171,F7_weights,443,7,0,5
3172,F5_weights,29752,7,1,4
3173,C1_kernels,34,2,0,6
3174,F7_weights,625,7,1,4
3175,C3_kernels,1573,7,1,1
3176,F6_weights,7501,7,1,2
3177,F5_weights,8493,7,1,3
3178,C3_kernels,1947,4,0,0
3179,C1_kernels,6,4,0,0
3180,F6_weights,2230,3,0,2
3181,F5_weights,43604,7,0,6
3182,F7_weights,16,1,1,6
3183,F6_weights,7442,7,0,5
3184,C3_kernels,353,2,1,7
3185,F7_weights,396,1,1,0
3186,C3_kernels,762,2,1,8
3187,F5_weights,33684,2,0,6
3188,C3_kernels,1290,2,0,4
3189,C3_kernels,645,7,0,7
3190,C3_kernels,79,0,0,9
3191,F6_weights,8318,5,0,0
3192,F7_weights,704,4,0,7
3193,C3_kernels,773,7,0,3
3194,F7_weights,777,2,0,4
3195,C1_kernels,10,1,1,2
3196,C1_kernels,50,7,1,1
3197,F5_weights,4777,1,0,8
3198,C3_kernels,2117,1,0,8
3199,F6_weights,1938,6,0,5
3200,F7_weights,658,1,0,9
3201,C3_kernels,800,5,0,2
3202,C1_kernels,60,3,1,7
3203,C1_kernels,85,6,1,1
3204,F5_weights,23931,1,0,8
3205,C3_kernels,2029,5,0,8
3206,C3_kernels,333,6,1,3
3207,F7_weights,244,3,0,2
3208,F6_weights,9260,6,0,7
3209,F5_weights,38327,1,0,6
3210,F7_weights,335,3,0,0
3211,C1_kernels,28,4,0,1
3212,F5_weights,4315,4,1,2
3213,C3_kernels,384,0,0,7
3214,F5_weights,8803,1,0,1
3215,C3_kernels,1606,3,0,0
3216,F5_weights,9937,5,0,8
3217,F7_weights,284,3,0,3
3218,C3_kernels,168,0,1,6
3219,C1_kernels,19,1,0,0
3220,F6_weights,9915,4,0,5
3221,F5_weights,42984,4,0,3
3222,F5_weights,32939,2,0,6
3223,C1_kernels,125,6,0,2
3224,F5_weights,14675,5,1,8
3225,C1_kernels,68,2,0,9
3226,F5_weights,17975,6,1,0
3227,F6_weights,3739,1,1,1
3228,F6_weights,5095,6,1,4
3229,F6_weights,3546,3,0,2
3230,F5_weights,15957,6,0,1
3231,F5_weights,9881,2,0,1
3232,C1_kernels,87,4,1,4
3233,C1_kernels,18,3,0,4
3234,F5_weights,17621,2,1,4
3235,C1_kernels,69,5,1,4
3236,C3_kernels,1516,5,0,7
3237,F6_weights,2668,5,1,1
3238,C3_kernels,121,3,1,6
3239,C1_kernels,45,3,1,2
3240,F5_weights,26402,4,0,9
3241,F5_weights,37427,2,0,9
3242,C3_kernels,2051,7,1,0
3243,F6_weights,2586,2,0,0
3244,F7_weights,598,5,0,1
3245,F6_weights,641,0,1,8
3246,C1_kernels,36,0,0,8
3247,F5_weights,3984,1,1,4
3248,F6_weights,2107,0,1,3
3249,F7_weights,103,6,1,4
3250,C1_kernels,2,4,0,2
3251,F5_weights,30449,1,1,0
3252,F6_weights,5889,5,1,6
3253,F6_weights,6507,6,1,1
3254,F6_weights,7104,4,0,6
3255,C1_kernels,121,3,0,1
3256,C1_kernels,144,2,0,2
3257,C1_kernels,7,2,1,2
3258,F5_weights,22299,6,0,2
3259,F7_weights,344,1,0,1
3260,F7_weights,531,3,0,2
3261,F5_weights,43668,7,1,3
3262,F6_weights,1630,3,0,7
3263,F6_weights,3290,4,1,8
3264,F6_weights,4817,7,1,1
3265,C1_kernels,112,6,1,0
3266,C1_kernels,52,1,0,6
3267,F5_weights,29053,7,1,2
3268,F7_weights,43,2,0,1
3269,C3_kernels,331,6,1,6
3270,F6_weights,7058,3,0,6
3271,C3_kernels,2141,1,1,0
3272,C3_kernels,383,7,0,1
3273,C3_kernels,1410,5,0,6
3274,C1_kernels,119,3,1,2
3275,C1_kernels,19,1,0,5
3276,F7_weights,277,7,0,1
3277,C1_kernels,63,1,0,7
3278,F6_weights,6734,6,1,4
3279,F5_weights,43612,0,0,8
3280,F7_weights,280,7,1,2
3281,C3_kernels,377,6,1,1
3282,C1_kernels,94,7,0,4
3283,F7_weights,694,1,0,3
3284,F7_weights,681,4,0,8
3285,F5_weights,4561,1,1,3
3286,C1_kernels,23,5,1,9
3287,C1_kernels,65,0,0,9
3288,F7_weights,680,1,0,4
3289,C1_kernels,102,0,1,8
3290,F6_weights,279,2,1,3
3291,F6_weights,9022,7,0,4
3292,C1_kernels,67,2,1,7
3293,C3_kernels,335,1,1,2
3294,F7_weights,294,6,1,7
3295,C3_kernels,2057,2,1,5
3296,C3_kernels,1901,7,1,7
3297,C3_kernels,2388,4,0,0
3298,F6_weights,7590,3,1,4
3299,F5_weights,37975,4,1,3
3300,C1_kernels,81,5,1,3
3301,F5_weights,35492,6,1,2
3302,C1_kernels,134,4,1,6
3303,F7_weights,21,0,0,7
3304,C3_kernels,1470,2,1,6
3305,C1_kernels,82,1,1,0
3306,C1_kernels,92,1,0,0
3307,C3_kernels,1978,7,1,6
3308,C1_kernels,2,2,0,7
3309,F7_weights,164,2,1,7
3310,F6_weights,8938,6,1,0
3311,C3_kernels,1872,3,1,5
3312,F5_weights,33512,1,1,5
3313,C3_kernels,500,3,1,8
3314,C3_kernels,191,5,1,1
3315,F6_weights,1098,5,1,0
3316,F7_weights,712,7,1,7
3317,C1_kernels,93,7,1,0
3318,F6_weights,6372,7,0,2
3319,F6_weights,2868,4,0,8
3320,C1_kernels,149,6,0,1
3321,C3_kernels,1271,0,0,5
3322,C1_kernels,19,1,0,0
3323,F5_weights,29048,7,0,8
3324,F5_weights,12883,3,1,8
3325,C3_kernels,2137,5,0,0
3326,F6_weights,8035,4,0,3
3327,C3_kernels,2021,5,0,2
3328,C1_kernels,118,5,0,7
3329,F5_weights,32894,7,1,7
3330,C3_kernels,1344,5,0,2
3331,F6_weights,3410,7,0,6
3332,C1_kernels,8,4,0,4
3333,F5_weights,39508,5,1,7
3334,F6_weights,570,3,0,5
3335,F7_weights,535,7,0,5
3336,F6_weights,7855,5,0,5
3337,F6_weights,5923,4,1,2
3338,F6_weights,6356,6,0,9
3339,C1_kernels,44,4,1,2
3340,F5_weights,41666,1,0,8
3341,F6_weights,9433,3,0,4
3342,F7_weights,114,5,0,6
3343,C1_kernels,20,2,0,8
3344,F5_weights,40916,5,1,6
3345,F5_weights,22841,3,0,5
3346,F5_weights,267,3,0,0
3347,C3_kernels,642,7,1,0
3348,C1_kernels,82,6,0,8
3349,F7_weights,39,2,1,7
3350,C3_kernels,1217,3,0,6
3351,F7_weights,711,7,1,1
3352,C1_kernels,7,7,0,7
3353,F6_weights,2394,1,0,1
3354,F7_weights,204,0,0,1
3355,C3_kernels,2033,1,1,2
3356,C3_kernels,2217,4,1,7
3357,C1_kernels,122,2,1,4
3358,F7_weights,602,6,0,0
3359,F5_weights,13453,6,1,0
3360,F7_weights,629,3,1,7
3361,F7_weights,119,0,0,7
3362,F5_weights,11323,4,0,6
3363,C1_kernels,13,1,0,3
3364,F7_weights,356,6,1,8
3365,F6_weights,4098,1,1,6
3366,C3_kernels,2355,2,0,4
3367,F5_weights,30167,7,1,2
3368,F7_weights,305,5,0,0
3369,F7_weights,451,4,0,1
3370,F6_weights,3180,0,1,4
3371,F7_weights,805,2,1,0
3372,F6_weights,1067,7,0,5
3373,C1_kernels,30,5,1,7
3374,C3_kernels,1703,0,0,8
3375,F7_weights,113,0,1,2
3376,C3_kernels,1377,5,1,7
3377,C3_kernels,1742,0,0,4
3378,F6_weights,2793,3,1,7
3379,F5_weights,43620,2,0,1
3380,C1_kernels,53,1,0,1
3381,F6_weights,5577,5,0,3
3382,F7_weights,181,6,0,6
3383,F6_weights,2019,1,0,6
3384,C3_kernels,561,6,1,2
3385,C1_kernels,27,2,0,9
3386,F7_weights,811,3,1,1
3387,F7_weights,175,1,0,9
3388,F5_weights,16833,0,1,4
3389,F6_weights,8450,4,0,8
3390,C1_kernels,134,0,0,3
3391,C3_kernels,1479,3,0,6
3392,F5_weights,46474,4,0,9
3393,C1_kernels,96,4,0,5
3394,F5_weights,43414,6,1,9
3395,C3_kernels,387,5,0,6
3396,F7_weights,236,6,1,2
3397,C1_kernels,99,0,0,4
3398,C1_kernels,59,3,1,6
3399,F5_weights,16688,4,1,7
3400,F7_weights,121,6,1,7
3401,F7_weights,708,5,0,0
3402,F5_weights,26366,1,1,6
3403,C3_kernels,85,6,0,6
3404,F6_weights,5903,6,1,9
3405,F7_weights,765,3,1,4
3406,F5_weights,38186,3,0,8
3407,F6_weights,4946,1,0,3
3408,F6_weights,4061,0,1,5
3409,F5_weights,15828,5,1,3
3410,C1_kernels,75,5,1,4
3411,F7_weights,609,4,1,9
3412,F6_weights,6056,4,0,0
3413,C1_kernels,122,2,1,0
3414,F6_weights,360,7,0,5
3415,F7_weights,660,3,1,2
3416,C1_kernels,57,4,1,5
3417,F6_weights,9833,0,0,0
3418,F6_weights,2459,0,0,7
3419,F7_weights,259,2,1,1
3420,C1_kernels,40,7,1,1
3421,C1_kernels,80,4,1,1
3422,C1_kernels,22,4,0,0
3423,F5_weights,26654,0,1,7
3424,F5_weights,39778,5,0,6
3425,F7_weights,421,6,0,7
3426,C3_kernels,1985,0,1,9
3427,C3_kernels,2196,0,0,6
3428,F5_weights,4455,5,1,6
3429,C3_kernels,81,7,1,4
3430,F7_weights,757,2,0,1
3431,F5_weights,29495,5,1,4
3432,F7_weights,255,4,0,3
3433,F7_weights,115,1,0,1
3434,C1_kernels,13,3,0,1
3435,F7_weights,110,5,0,2
3436,F6_weights,5436,7,0,2
3437,F7_weights,796,1,0,4
3438,F6_weights,230,5,0,1
3439,C3_kernels,952,2,1,0
3440,F7_weights,466,2,0,8
3441,F7_weights,97,1,1,7
3442,F5_weights,13871,3,0,6
3443,C1_kernels,38,6,0,3
3444,C1_kernels,116,3,0,4
3445,C1_kernels,51,4,0,0
3446,F5_weights,47197,5,0,0
3447,C1_kernels,99,4,1,6
3448,F7_weights,332,1,0,2
3449,F7_weights,96,2,0,3
3450,F5_weights,5671,5,1,0
3451,C3_kernels,2262,3,1,7
3452,F5_weights,15976,1,1,1
3453,F6_weights,167,6,1,7
3454,C3_kernels,633,0,0,1
3455,F7_weights,189,6,1,1
3456,F5_weights,19801,6,1,3
3457,C1_kernels,29,0,1,6
3458,C3_kernels,2244,3,0,0
3459,F5_weights,46565,7,0,9
3460,C3_kernels,1358,2,0,9
3461,F6_weights,5535,1,1,7
3462,F5_weights,42296,7,1,5
3463,C1_kernels,99,0,0,4
3464,F7_weights,460,7,0,1
3465,F6_weights,7070,1,0,4
3466,C3_kernels,1810,4,0,8
3467,F7_weights,287,2,0,9
3468,C3_kernels,1059,2,1,5
3469,C3_kernels,181,7,1,3
3470,F6_weights,7455,6,0,5
3471,F5_weights,15512,0,0,1
3472,F5_weights,42769,5,1,9
3473,F5_weights,16451,3,1,8
3474,C3_kernels,373,0,1,2
3475,C3_kernels,882,0,1,7
3476,F6_weights,3952,3,1,3
3477,F5_weights,44983,7,1,9
3478,F5_weights,10708,7,0,9
3479,C1_kernels,37,3,0,0
3480,F6_weights,3882,0,1,1
3481,C1_kernels,37,3,0,0
3482,C3_kernels,2052,0,1,2
3483,F6_weights,4530,4,1,9
3484,C1_kernels,45,3,1,3
3485,C1_kernels,147,6,1,9
3486,F6_weights,4227,4,1,3
3487,F5_weights,29169,2,1,3
3488,C1_kernels,99,6,0,6
3489,F6_weights,7307,4,0,2
3490,F6_weights,6626,6,1,4
3491,C1_kernels,133,2,1,9
3492,F6_weights,1069,2,1,8
3493,C1_kernels,62,0,0,3
3494,F7_weights,604,4,0,7
3495,F5_weights,37944,5,0,4
3496,C3_kernels,259,6,0,0
3497,F6_weights,1186,2,1,4
3498,F7_weights,653,2,1,7
3499,C1_kernels,92,6,0,8
3500,F5_weights,44331,5,1,4
3501,F5_weights,2642,4,0,9
3502,F5_weights,37876,4,0,8
3503,F6_weights,2662,4,1,8
3504,F6_weights,768,5,1,9
3505,F6_weights,2930,0,1,7
3506,F5_weights,12024,2,0,5
3507,F7_weights,301,2,1,9
3508,F6_weights,1684,0,1,2
3509,F5_weights,31696,2,1,8
3510,F6_weights,2143,1,1,2
3511,F6_weights,4846,5,0,2
3512,F6_weights,2946,5,0,0
3513,F6_weights,7871,3,0,2
3514,F6_weights,3485,1,0,2
3515,F5_weights,10451,4,0,3
3516,F5_weights,14418,1,1,8
3517,C1_kernels,26,6,0,4
3518,F6_weights,8201,3,0,6
3519,F7_weights,397,5,0,8
3520,F7_weights,558,0,1,2
3521,C3_kernels,1756,5,1,8
3522,C1_kernels,50,0,1,2
3523,F5_weights,24023,2,1,4
3524,F5_weights,30319,0,1,6
3525,F5_weights,39825,0,1,7
3526,F6_weights,7048,5,0,9
3527,C1_kernels,39,7,0,3
3528,F6_weights,5821,5,1,3
3529,F6_weights,10023,7,0,9
3530,C1_kernels,66,5,0,4
3531,C1_kernels,80,1,0,3
3532,C1_kernels,145,1,0,1
3533,F7_weights,269,5,1,4
3534,C3_kernels,93,3,1,8
3535,F5_weights,33305,4,0,7
3536,C1_kernels,97,3,0,0
3537,F6_weights,3227,7,0,5
3538,F6_weights,166,3,0,9
3539,F6_weights,4056,3,0,6
3540,C3_kernels,869,0,1,0
3541,F7_weights,647,1,1,4
3542,F5_weights,31669,1,0,4
3543,C1_kernels,13,1,0,4
3544,C3_kernels,607,6,1,4
3545,F5_weights,12601,7,1,6
3546,F6_weights,4020,7,1,1
3547,F6_weights,6452,5,1,2
3548,F5_weights,80,5,1,3
3549,C1_kernels,63,3,1,3
3550,C1_kernels,27,1,1,5
3551,C3_kernels,314,4,0,4
3552,F6_weights,8450,7,1,5
3553,C1_kernels,29,6,1,9
3554,C3_kernels,589,1,1,6
3555,F6_weights,5299,5,0,8
3556,F5_weights,31329,4,0,5
3557,C1_kernels,36,4,1,6
3558,F5_weights,23324,7,0,0
3559,F5_weights,20134,6,1,8
3560,C3_kernels,308,1,1,6
3561,F5_weights,9442,1,0,4
3562,F5_weights,42145,5,0,1
3563,F5_weights,14677,1,0,8
3564,F7_weights,186,7,0,6
3565,F6_weights,5437,2,1,5
3566,F6_weights,7902,5,1,2
3567,C1_kernels,90,1,1,8
3568,C1_kernels,36,5,1,4
3569,F6_weights,1262,6,1,5
3570,C3_kernels,1118,2,1,5
3571,C3_kernels,1888,0,1,9
3572,F5_weights,3879,4,1,7
3573,F5_weights,27455,2,1,7
3574,F7_weights,309,1,0,7
3575,C1_kernels,141,6,1,7
3576,C1_kernels,42,1,1,8
3577,F5_weights,29000,6,0,2
3578,F6_weights,3333,0,0,2
3579,F6_weights,6775,1,1,3
3580,F6_weights,5966,2,0,7
3581,F5_weights,42618,2,0,0
3582,F5_weights,43819,5,1,1
3583,C1_kernels,134,1,1,8
3584,F7_weights,777,4,0,0
3585,F6_weights,5489,2,1,7
3586,F5_weights,13754,3,1,1
3587,F7_weights,123,6,1,9
3588,F6_weights,9543,6,1,8
3589,F6_weights,6527,5,1,7
3590,F5_weights,38763,2,1,5
3591,F5_weights,36170,1,1,5
3592,C3_kernels,621,3,1,9
3593,C3_kernels,1373,3,1,1
3594,C1_kernels,74,0,0,7
3595,F6_weights,5876,3,1,5
3596,F6_weights,1375,0,1,4
3597,F5_weights,9667,2,1,8
3598,F6_weights,6270,1,1,1
3599,C1_kernels,106,0,1,2
3600,C1_kernels,82,6,0,2
3601,C1_kernels,8,6,0,6
3602,F5_weights,45184,0,0,6
3603,C3_kernels,1215,0,1,6
3604,F6_weights,1003,2,1,7
3605,F6_weights,2615,3,0,1
3606,C3_kernels,2079,0,0,1
3607,F6_weights,5616,2,0,9
3608,F7_weights,279,0,1,0
3609,F7_weights,338,6,1,7
3610,F7_weights,532,0,1,4
3611,F5_weights,42561,5,0,2
3612,F5_weights,33862,3,1,4
3613,F7_weights,540,1,0,0
3614,F7_weights,813,5,0,6
3615,F6_weights,1201,3,0,4
3616,C1_kernels,72,0,1,7
3617,F6_weights,3785,1,0,6
3618,C3_kernels,1029,0,0,9
3619,F5_weights,6694,7,1,5
3620,C3_kernels,795,3,0,3
3621,F6_weights,8881,7,0,4
3622,C1_kernels,81,7,0,6
3623,F6_weights,286,6,1,5
3624,F7_weights,554,5,0,0
3625,F7_weights,185,3,0,1
3626,F6_weights,4953,4,0,8
3627,F5_weights,32136,2,0,8
3628,F7_weights,788,7,0,2
3629,F5_weights,36659,2,1,8
3630,F7_weights,739,4,0,3
3631,F5_weights,944,1,1,5
3632,F7_weights,497,6,0,7
3633,C3_kernels,1521,1,1,8
3634,C1_kernels,5,0,1,0
3635,F7_weights,35,6,1,8
3636,C3_kernels,444,1,0,5
3637,F5_weights,18631,2,1,7
3638,F6_weights,5872,0,1,1
3639,F6_weights,6381,3,1,1
3640,F6_weights,611,4,0,0
3641,F7_weights,331,0,1,1
3642,F7_weights,319,6,1,3
3643,F7_weights,196,0,1,7
3644,F5_weights,34651,1,1,8
3645,F7_weights,397,0,0,5
3646,F5_weights,9780,4,1,6
3647,F5_weights,41010,0,0,7
3648,C1_kernels,50,0,1,1
3649,C1_kernels,28,1,1,1
3650,C1_kernels,146,4,1,0
3651,C1_kernels,21,3,0,1
3652,C3_kernels,322,1,1,1
3653,F5_weights,24850,2,1,4
3654,F7_weights,779,1,0,5
3655,C3_kernels,1041,3,1,2
3656,C3_kernels,149,2,1,7
3657,F7_weights,700,1,0,6
3658,F7_weights,119,7,1,2
3659,F5_weights,9658,7,1,3
3660,C1_kernels,36,4,1,0
3661,C3_kernels,831,7,0,2
3662,F6_weights,340,7,1,6
3663,C3_kernels,1867,5,0,5
3664,C3_kernels,194,7,0,9
3665,C3_kernels,2187,3,1,6
3666,F6_weights,4846,6,0,9
3667,C1_kernels,39,1,1,7
3668,C3_kernels,1149,1,1,2
3669,F5_weights,42831,7,1,1
3670,F6_weights,7936,2,0,3
3671,C1_kernels,58,0,0,6
3672,C3_kernels,632,6,1,4
3673,F5_weights,41983,4,1,1
3674,C3_kernels,1132,3,1,8
3675,C1_kernels,129,7,0,2
3676,C3_kernels,121,7,1,4
3677,F7_weights,562,5,0,0
3678,C3_kernels,668,2,1,5
3679,F5_weights,45325,0,0,1
3680,C1_kernels,134,6,1,0
3681,C1_kernels,49,1,0,2
3682,C3_kernels,1995,2,1,2
3683,C1_kernels,44,2,0,6
3684,F7_weights,277,0,1,4
3685,C3_kernels,1537,6,1,4
3686,F7_weights,275,4,0,3
3687,C3_kernels,627,5,0,9
3688,F5_weights,4567,4,1,6
3689,F6_weights,2625,6,1,1
3690,C1_kernels,63,2,1,6
3691,F7_weights,456,2,1,5
3692,C1_kernels,111,4,0,7
3693,F6_weights,6263,2,0,9
3694,F7_weights,655,6,1,2
3695,C3_kernels,289,0,1,0
3696,C3_kernels,424,1,1,2
3697,F7_weights,552,4,1,6
3698,C1_kernels,75,5,1,0
3699,F6_weights,1905,7,1,1
3700,F5_weights,4767,2,1,4
3701,C1_kernels,21,4,0,3
3702,F7_weights,278,2,0,5
3703,F7_weights,107,4,1,2
3704,F5_weights,28402,0,0,8
3705,C1_kernels,120,5,1,8
3706,F7_weights,176,1,0,0
3707,C1_kernels,130,0,1,8
3708,F7_weights,93,4,0,8
3709,F6_weights,196,4,0,9
3710,F5_weights,14613,1,0,0
3711,C3_kernels,2280,7,1,9
3712,C3_kernels,792,7,1,6
3713,F7_weights,105,7,1,7
3714,F5_weights,13867,7,0,6
3715,F7_weights,832,7,0,3
3716,F7_weights,445,6,1,9
3717,F5_weights,19719,2,0,3
3718,F5_weights,16494,3,0,4
3719,C1_kernels,144,0,0,7
3720,C3_kernels,2167,1,0,7
3721,F7_weights,349,2,1,7
3722,F6_weights,6229,4,1,4
3723,F5_weights,11476,2,0,9
3724,C1_kernels,62,3,0,0
3725,C1_kernels,18,2,0,6
3726,F7_weights,732,6,0,4
3727,F5_weights,10258,2,1,9
3728,C1_kernels,79,1,1,4
3729,F5_weights,4960,7,1,2
3730,F7_weights,453,5,0,7
3731,C1_kernels,99,3,0,2
3732,F7_weights,343,0,0,8
3733,C3_kernels,2354,5,0,1
3734,C3_kernels,2230,7,1,0
3735,F7_weights,431,7,0,0
3736,F6_weights,5148,2,0,7
3737,F7_weights,244,2,1,8
3738,C1_kernels,82,6,0,3
3739,F5_weights,13476,1,1,3
3740,F7_weights,394,1,0,3
3741,F5_weights,17524,1,0,1
3742,C1_kernels,5,0,1,3
3743,F6_weights,2035,5,1,7
3744,C3_kernels,638,4,0,6
3745,C1_kernels,89,5,0,1
3746,F6_weights,1870,4,1,3
3747,F5_weights,3366,6,1,1
3748,F6_weights,7852,6,1,6
3749,C3_kernels,396,3,0,6
3750,C1_kernels,65,2,0,5
3751,F6_weights,9461,0,1,7
3752,C1_kernels,101,3,0,4
3753,C1_kernels,118,7,1,7
3754,C1_kernels,85,6,1,5
3755,C3_kernels,1437,7,1,9
3756,F5_weights,30786,4,0,5
3757,F5_weights,40343,1,0,8
3758,F6_weights,7139,4,1,4
3759,F5_weights,44932,2,1,9
3760,F6_weights,5314,4,1,9
3761,F7_weights,682,5,1,1
3762,F6_weights,8551,3,1,6
3763,C1_kernels,114,0,1,5
3764,C1_kernels,17,6,0,0
3765,F5_weights,5039,0,0,1
3766,C1_kernels,74,7,1,3
3767,F6_weights,5038,7,1,7
3768,F7_weights,524,2,0,0
3769,F5_weights,363,1,1,3
3770,F6_weights,618,4,0,4
3771,F7_weights,101,0,0,8
3772,C3_kernels,1745,3,1,2
3773,F7_weights,549,2,1,2
3774,F6_weights,8329,6,0,0
3775,F6_weights,3116,0,1,2
3776,F7_weights,385,2,1,5
3777,F6_weights,466,7,1,1
3778,F7_weights,112,3,1,5
3779,C3_kernels,508,0,1,1
3780,F5_weights,28786,3,1,6
3781,F6_weights,3752,5,0,8
3782,F6_weights,8996,0,0,8
3783,F7_weights,769,5,1,9
3784,C3_kernels,1389,2,0,1
3785,F6_weights,124,0,1,2
3786,F7_weights,668,5,1,1
3787,F6_weights,6795,3,0,3
3788,C1_kernels,54,2,1,5
3789,F7_weights,402,0,1,1
3790,C1_kernels,138,1,0,0
3791,F6_weights,7373,3,0,9
3792,F7_weights,816,4,1,4
3793,F5_weights,29606,6,1,4
3794,C1_kernels,28,6,0,8
3795,F5_weights,21278,5,1,3
3796,C3_kernels,1173,1,0,2
